ID,logFC,AveExpr,t,P.Value,adj.P.Val,B,Median_Group1,Median_Group2
hsa-miR-186-5p,2.66011486999612,8.49671820248839,4.80377266363816,3.89871626535695e-06,1.27594350502591e-05,3.93923650446235,9.52700372485254,8.0396632711162
hsa-miR-18a-5p,2.39845021539951,3.38286623654667,3.79262184020569,0.000219547661556475,0.000476127458797174,0.144255231488091,5.48459027938032,0
hsa-miR-191-5p,0.850391194990591,12.1589582183141,5.79700473462826,4.1683380071661e-08,2.58724428030999e-07,8.2729486767856,12.2743710892311,11.5991044270176
hsa-miR-192-5p,4.13860900262059,7.78947659805909,6.54510538872316,9.9883403057042e-10,9.46263818435134e-09,11.860936833959,9.26306373390902,5.03780146046326
hsa-miR-193a-5p,3.49670752421571,6.62405600488437,5.42600499846807,2.4117533246523e-07,1.03408262895211e-06,6.591607626407,8.26902825829432,0
hsa-miR-193b-5p,0.55768303700169,3.7041937060532,0.737574060116527,0.461985965362261,0.513317739291401,-6.36388764672719,5.40305488336702,0
hsa-miR-194-5p,2.74787273660673,6.27984960811019,4.4488988522085,1.72652269409396e-05,4.92532729796262e-05,2.53006783635812,7.73747854238798,5.93077905122952
hsa-miR-195-5p,1.42830480516002,3.93071268146675,3.02105639443097,0.00298661098012668,0.00509074642110682,-2.25640900837002,4.24903153834573,0
hsa-miR-197-3p,2.31619772383564,7.27742987605516,4.26199823936474,3.66470666874733e-05,9.84548060260478e-05,1.82054613230876,8.20509672911694,7.82083473369869
hsa-miR-199a-3p,0.700220278918597,8.14792811865867,1.23175696797041,0.220068388732866,0.273914910717805,-5.88571006182594,8.63280127615183,8.94797208155919
hsa-miR-199b-3p,0.700220278918597,8.14792811865867,1.23175696797041,0.220068388732866,0.273914910717805,-5.88571006182594,8.63280127615183,8.94797208155919
hsa-miR-19b-3p,2.41642161297409,3.40479048204095,4.05909085876623,8.08933293156591e-05,0.000191589464168666,1.07694763133109,5.10341469236946,0
hsa-miR-20a-5p,3.65667353603216,5.8449716518463,5.44571751184641,2.20076933108837e-07,1.01573969127155e-06,6.67915634381947,7.71099375566584,0
hsa-miR-21-5p,0.0566733635875387,13.2005670898687,0.517329587744988,0.605728100559845,0.656813603016699,-6.50029047085657,13.0636511975915,13.0792307736732
hsa-miR-2110,3.77096491493378,6.04240725850034,5.70434325380797,6.50293941496998e-08,3.65790342092061e-07,7.84649391728625,7.77185247367309,0
hsa-miR-215-5p,1.43614228754946,3.34762707382327,2.27992082557772,0.0240966533061923,0.0338859187118329,-4.10643051946117,4.50877154665097,0
hsa-miR-22-3p,0.913660677794029,12.1207025390078,5.91231086215804,2.38322259487852e-08,1.62846252656764e-07,8.80944896334129,12.3168857094071,11.72070788667
hsa-miR-221-3p,1.91014385169424,7.9371170373162,3.70560974732584,0.000301008202960137,0.000630017168986333,-0.149185740101539,8.60182264478338,8.14641352926174
hsa-miR-222-3p,0.726933894203833,5.37027673757741,1.07771694970038,0.282980868798672,0.335108923577375,-6.06012308557118,6.01777234604834,5.30469973448908
hsa-miR-223-3p,1.87603037746051,10.2108047362722,3.84260145274455,0.000182720097299198,0.000406044660664883,0.315311135000566,10.7269923681978,9.66495427100989
hsa-miR-223-5p,3.56479157415251,5.38613945741006,5.62027852581877,9.70028047497399e-08,5.135442604398e-07,7.46330164555309,7.18610805982015,0
hsa-miR-224-5p,2.11113944277415,3.41387087120434,3.20284780044,0.00167870589473836,0.00305219253588793,-1.73265719807684,5.29282301696542,0
hsa-miR-23a-3p,0.103649891779781,10.7408601855282,0.651495190244026,0.515776058432553,0.566095673889387,-6.42286510564303,10.7077985410528,10.7717474904298
hsa-miR-23b-3p,-0.790107399060244,7.77021567835158,-1.89270713174401,0.0604245696784757,0.0805660929046343,-4.88182913927041,7.9212377129971,8.48951470135514
hsa-miR-24-3p,0.585811759422343,12.4511703586338,4.44542034416677,1.75122748372004e-05,4.92532729796262e-05,2.51665222107265,12.5939277009312,11.9425708784321
hsa-miR-25-3p,2.01727377007805,12.7687488401002,8.9437073580132,1.79601775179267e-15,6.80015097823956e-14,24.6544825245406,13.2899451545328,10.878922085762
hsa-miR-26a-5p,-0.21205304907944,12.4640759643302,-1.73977086590993,0.0840580793871622,0.110441272187512,-5.15045736648109,12.3355454641004,12.6167646942817
hsa-miR-26b-5p,0.0275915331009919,11.3535677538581,0.0923325765014832,0.92656346901973,0.939236004715299,-6.62840880228147,11.5003822874875,11.4388608747225
hsa-miR-27a-3p,-0.287977334327159,9.76120432439766,-0.957693249353522,0.339839255522611,0.392122217910705,-6.18014853957472,9.68366126929389,10.0014653312902
hsa-miR-27b-3p,-0.514551872930376,9.19531236859696,-1.45371058788685,0.148225114703623,0.191946191702533,-5.59446681731375,9.18369333453326,9.41207645140659
hsa-miR-28-3p,2.27768971343902,7.41877915857172,4.15049100025384,5.68136200685717e-05,0.000140088378251273,1.40840340660605,8.30287018966562,7.82756507998677
hsa-miR-28-5p,1.77230645245007,5.162552015731,2.76892286356053,0.00637268763085216,0.0100621383645034,-2.93808494866092,6.50058872697262,1.95762754686678
hsa-miR-29a-3p,0.816167863779565,9.76013560648199,2.40799260857232,0.0173191676251822,0.0255528702666623,-3.82049167304517,9.98237232827391,9.77844111390671
hsa-miR-29b-3p,4.65909619152253,6.2487042569305,8.60113063477115,1.29531490315438e-14,3.3308097509684e-13,22.7403996793655,7.78046046552437,0
hsa-miR-29c-3p,4.79130686015398,6.20717659067443,8.74533934663981,5.65322832946643e-15,1.69596849883993e-13,23.5435714379926,7.78973060504479,0
hsa-miR-30a-3p,-0.345902048119814,5.09984721909718,-0.492777214005982,0.622928365427266,0.671419795071305,-6.51254323983902,6.47029354245297,6.72840773650884
hsa-miR-30a-5p,-0.0670664536698951,9.60338573415832,-0.246031855178,0.806011553726002,0.850274303547969,-6.60267444731522,9.56581921855241,9.80293818539548
hsa-miR-30b-5p,2.73490176598426,4.13307492954562,4.56096355310453,1.08807140090674e-05,3.21070249447892e-05,2.96645935554395,5.75517899909011,0
hsa-miR-30c-5p,1.01900496806264,8.62439220612412,2.76069137761684,0.00652699834610151,0.0102161713243328,-2.95944736456835,9.01875598774187,8.75763980117322
hsa-miR-30d-5p,0.855374839554495,12.7539033718258,6.21139694901763,5.43527298748666e-09,4.25369190325043e-08,10.2299225691076,12.9795612024856,12.1565551059688
hsa-miR-30e-3p,2.96801351135795,6.16699829293709,4.82945391300132,3.49055947737939e-06,1.16351982579313e-05,4.04425175456381,7.53051156022826,0
hsa-miR-30e-5p,3.09756669150208,11.2699095660476,7.0731554456797,6.27236229161653e-11,9.40854343742479e-10,14.5310813041997,11.9082727352196,10.5253348361892
hsa-miR-32-5p,0.0313970328241369,4.07952219824262,0.0460684267561596,0.963320200502623,0.968701877600403,-6.63157786669659,4.99579953152258,4.6315337396232
hsa-miR-320a-3p,-0.66697952792261,13.2435596244884,-5.48685521538958,1.81688095960834e-07,9.08440479804169e-07,6.86252187054129,13.0077297973108,13.3985112097234
hsa-miR-320b,-1.15950634536287,9.37608829628573,-3.78392323994348,0.000226637390793367,0.000485651551700072,0.114670038352255,9.28394302824957,10.2959405570525
